Epoch;AvgBatchError;LearningRate;ElapsedSeconds
4;1.3090307;0.007999999;1448.1593
4;0.6207572;0.007999999;1448.4147
4;0.6773305;0.007999999;1448.6805
4;0.9797546;0.007999999;1448.9724
4;0.58812684;0.007999999;1449.2731
4;0.78282875;0.007999999;1449.5092
4;0.77573425;0.007999999;1449.8151
4;1.0003986;0.007999999;1450.0824
4;0.704883;0.007999999;1450.3882
4;0.30343366;0.007999999;1450.6521
4;0.5872148;0.007999999;1450.8832
4;0.5498839;0.007999999;1451.1404
4;0.5770957;0.007999999;1451.4174
4;0.5335283;0.007999999;1451.6877
4;0.45561895;0.007999999;1451.9486
4;0.9303294;0.007999999;1452.2452
4;0.8477555;0.007999999;1452.5237
4;0.95250475;0.007999999;1452.7817
4;0.4482742;0.007999999;1453.0137
4;0.7036142;0.007999999;1453.3115
4;0.6045235;0.007999999;1453.55
4;0.4664478;0.007999999;1453.8219
4;0.45295548;0.007999999;1454.098
4;0.91827744;0.007999999;1454.3895
4;0.5271777;0.007999999;1454.6945
4;0.6567707;0.007999999;1454.9916
4;1.2183651;0.007999999;1455.2325
4;0.5757282;0.007999999;1455.513
4;0.9486746;0.007999999;1455.7788
4;0.7949097;0.007999999;1456.0388
4;0.64774436;0.007999999;1456.3215
4;0.5328;0.007999999;1456.5712
4;0.8711915;0.007999999;1456.8007
4;0.49448654;0.007999999;1457.0469
4;0.788977;0.007999999;1457.3203
4;0.6451639;0.007999999;1457.5839
4;0.64534944;0.007999999;1457.8534
4;0.67188644;0.007999999;1458.0891
4;0.68223786;0.007999999;1458.3267
4;0.8354148;0.007999999;1458.5983
4;0.924411;0.007999999;1458.8506
4;0.6756623;0.007999999;1459.1135
4;0.4278306;0.007999999;1459.3528
4;1.1609864;0.007999999;1459.6287
4;0.8369822;0.007999999;1459.8826
4;0.92441094;0.007999999;1460.1238
4;0.5920357;0.007999999;1460.4194
4;0.7204198;0.007999999;1460.6871
4;0.69366395;0.007999999;1460.9218
4;0.95225954;0.007999999;1461.1661
4;0.77805823;0.007999999;1461.4036
4;1.1342919;0.007999999;1461.6797
4;0.6874582;0.007999999;1461.9093
4;0.5563776;0.007999999;1462.1414
4;0.56015885;0.007999999;1462.3739
4;0.71650827;0.007999999;1462.6136
4;0.5152824;0.007999999;1462.8912
4;0.6835547;0.007999999;1463.1143
4;0.64185107;0.007999999;1463.3656
4;0.5034134;0.007999999;1463.6118
4;0.6901691;0.007999999;1463.8447
4;0.56494206;0.007999999;1464.1016
4;0.80456895;0.007999999;1464.341
4;0.6175171;0.007999999;1464.5985
4;0.76528436;0.007999999;1464.8312
4;0.9732535;0.007999999;1465.0735
4;1.0353614;0.007999999;1465.3147
4;0.4710403;0.007999999;1465.5763
4;0.56635916;0.007999999;1465.8258
4;0.58197343;0.007999999;1466.0776
4;0.5691895;0.007999999;1466.333
4;0.2775769;0.007999999;1466.5685
4;0.76037836;0.007999999;1466.8345
4;0.94559455;0.007999999;1467.1434
4;0.6496113;0.007999999;1467.4667
4;0.89109206;0.007999999;1467.7155
4;0.82664645;0.007999999;1467.9637
4;0.7864399;0.007999999;1468.2249
4;1.0253288;0.007999999;1468.5021
4;0.6051346;0.007999999;1468.7438
4;0.4034424;0.007999999;1468.9912
4;0.87954897;0.007999999;1469.2378
4;0.6177938;0.007999999;1469.5006
4;0.5566765;0.007999999;1469.794
4;0.56866103;0.007999999;1470.1132
4;0.66851693;0.007999999;1470.3759
4;1.0364162;0.007999999;1470.6466
4;0.3142133;0.007999999;1470.8995
4;0.83580285;0.007999999;1471.1675
4;0.6260939;0.007999999;1471.4207
4;0.41080064;0.007999999;1471.6643
4;0.82045937;0.007999999;1471.9321
4;1.0427163;0.007999999;1472.1799
4;0.72655237;0.007999999;1472.4354
4;0.69333047;0.007999999;1472.6921
4;0.64922225;0.007999999;1472.9342
4;0.7577371;0.007999999;1473.1998
4;0.78290427;0.007999999;1473.4395
4;0.9992425;0.007999999;1473.714
4;0.7032749;0.007999999;1473.99
4;0.797305;0.007999999;1474.2284
4;0.72126406;0.007999999;1474.4684
4;1.0471904;0.007999999;1474.7213
4;0.54422414;0.007999999;1475.006
4;1.0888207;0.007999999;1475.2906
4;1.0113196;0.007999999;1475.5554
4;0.84261566;0.007999999;1475.821
4;0.7108103;0.007999999;1476.1024
4;0.6555573;0.007999999;1476.3823
4;0.66480094;0.007999999;1476.6692
4;0.54620427;0.007999999;1476.915
4;0.55598086;0.007999999;1477.1638
4;0.6247536;0.007999999;1477.4146
4;0.64034116;0.007999999;1477.667
4;0.88616973;0.007999999;1477.954
4;0.52254087;0.007999999;1478.2272
4;0.80675346;0.007999999;1478.5039
4;0.8496666;0.007999999;1478.782
4;0.6608794;0.007999999;1479.0718
4;0.5663593;0.007999999;1479.3859
4;0.77173346;0.007999999;1479.7222
4;0.6459056;0.007999999;1480.0879
4;0.85914004;0.007999999;1480.3862
4;0.47435448;0.007999999;1480.6525
4;0.8827887;0.007999999;1480.9108
4;0.81309676;0.007999999;1481.1951
4;0.63612026;0.007999999;1481.4766
4;0.76280093;0.007999999;1481.7382
4;0.60739625;0.007999999;1481.9916
4;0.74645287;0.007999999;1482.2479
4;0.5868536;0.007999999;1482.5372
4;0.72784907;0.007999999;1482.8439
4;1.0841924;0.007999999;1483.1376
4;0.41256002;0.007999999;1483.4075
4;0.7638798;0.007999999;1483.6604
4;0.37797767;0.007999999;1483.9579
4;0.7620496;0.007999999;1484.2465
4;0.72573274;0.007999999;1484.5399
4;0.73501915;0.007999999;1484.8181
4;0.5342608;0.007999999;1485.0706
4;0.49903315;0.007999999;1485.336
4;0.4089986;0.007999999;1485.6693
4;0.6362869;0.007999999;1485.9332
4;0.6298627;0.007999999;1486.1852
4;0.5504759;0.007999999;1486.4407
4;0.8752013;0.007999999;1486.7705
4;0.7108956;0.007999999;1487.0701
4;1.0038558;0.007999999;1487.3478
4;0.7954284;0.007999999;1487.6078
4;0.69570047;0.007999999;1487.8923
4;0.67962646;0.007999999;1488.1536
4;0.61321217;0.007999999;1488.442
4;0.598441;0.007999999;1488.7784
4;0.6142003;0.007999999;1489.0704
4;0.74088115;0.007999999;1489.3435
4;0.59771335;0.007999999;1489.6075
4;0.6886258;0.007999999;1489.8702
4;0.8531916;0.007999999;1490.1573
4;0.702898;0.007999999;1490.4081
4;0.55363864;0.007999999;1490.6744
4;0.8934613;0.007999999;1490.9547
4;0.6843345;0.007999999;1491.2362
4;0.8149591;0.007999999;1491.5037
4;0.8160871;0.007999999;1491.7823
4;0.90173805;0.007999999;1492.0712
4;0.77846795;0.007999999;1492.3843
4;0.6546273;0.007999999;1492.6477
4;0.5387466;0.007999999;1492.9487
4;0.69650835;0.007999999;1493.2312
4;0.7360177;0.007999999;1493.5156
4;0.7383581;0.007999999;1493.7844
4;0.811946;0.007999999;1494.0529
4;0.53246474;0.007999999;1494.3522
4;0.5646425;0.007999999;1494.6254
4;0.5584225;0.007999999;1494.8867
4;0.7830854;0.007999999;1495.1631
4;0.6762843;0.007999999;1495.4309
4;0.7963244;0.007999999;1495.6898
4;0.7703418;0.007999999;1496.0491
4;0.6522558;0.007999999;1496.339
4;0.5324534;0.007999999;1496.5896
4;0.9367561;0.007999999;1496.8838
4;0.76890594;0.007999999;1497.1405
4;0.4917571;0.007999999;1497.4116
4;0.4490644;0.007999999;1497.6699
4;0.57861924;0.007999999;1497.9247
4;1.0046517;0.007999999;1498.191
4;0.656651;0.007999999;1498.4724
4;0.6433711;0.007999999;1498.7485
4;0.5492034;0.007999999;1499.0209
4;0.7206608;0.007999999;1499.2717
4;0.5825504;0.007999999;1499.5314
4;0.8849453;0.007999999;1499.7786
4;0.93573606;0.007999999;1500.0394
4;0.56319475;0.0069999993;1500.2993
4;0.8533665;0.0069999993;1500.5714
4;0.63333476;0.0069999993;1500.8296
4;0.56221193;0.0069999993;1501.0884
4;0.5018157;0.0069999993;1501.3306
4;0.2868582;0.0069999993;1501.5898
4;0.6653196;0.0069999993;1501.8646
4;0.7849479;0.0069999993;1502.1265
4;0.62149763;0.0069999993;1502.3922
4;0.8444084;0.0069999993;1502.6442
4;0.68353057;0.0069999993;1502.9038
4;0.43757603;0.0069999993;1503.169
4;0.7192003;0.0069999993;1503.4388
4;0.55593663;0.0069999993;1503.6969
4;0.87943244;0.0069999993;1503.9644
4;0.65628076;0.0069999993;1504.2366
4;0.67801785;0.0069999993;1504.4973
4;0.5106739;0.0069999993;1504.7845
4;0.6152072;0.0069999993;1505.0474
4;0.7911097;0.0069999993;1505.3047
4;0.67848617;0.0069999993;1505.5509
4;0.85100245;0.0069999993;1505.8151
4;0.400998;0.0069999993;1506.1066
4;0.6312464;0.0069999993;1506.3558
4;0.5068914;0.0069999993;1506.6147
4;0.5438834;0.0069999993;1506.8716
4;0.6145812;0.0069999993;1507.1332
4;0.8497032;0.0069999993;1507.3911
4;0.74932724;0.0069999993;1507.657
4;0.49585646;0.0069999993;1507.9172
4;0.7982244;0.0069999993;1508.1953
4;0.7517343;0.0069999993;1508.4443
4;0.89299893;0.0069999993;1508.7207
4;0.67874336;0.0069999993;1509.0128
4;0.6511343;0.0069999993;1509.2655
4;0.62081754;0.0069999993;1509.5433
4;0.72780913;0.0069999993;1509.8029
4;0.7309401;0.0069999993;1510.0624
4;0.7130917;0.0069999993;1510.3677
4;0.97756934;0.0069999993;1510.6327
4;0.7628275;0.0069999993;1510.8846
4;0.8660501;0.0069999993;1511.1548
4;0.6590307;0.0069999993;1511.423
4;0.7795606;0.0069999993;1511.7169
4;0.68818575;0.0069999993;1511.9684
4;0.80331236;0.0069999993;1512.2396
4;0.9369844;0.0069999993;1512.5095
4;0.54106903;0.0069999993;1512.7758
4;0.9096463;0.0069999993;1513.0361
4;0.77976114;0.0069999993;1513.332
4;0.6606767;0.0069999993;1513.608
4;0.44939396;0.0069999993;1513.8611
4;0.6993899;0.0069999993;1514.1123
4;0.5671561;0.0069999993;1514.3888
4;0.8009125;0.0069999993;1514.6741
4;0.70561427;0.0069999993;1514.93
4;0.5890785;0.0069999993;1515.1876
4;0.487684;0.0069999993;1515.4518
4;0.44563046;0.0069999993;1515.7166
4;0.5857968;0.0069999993;1515.9725
4;0.76348823;0.0069999993;1516.2484
4;0.7798969;0.0069999993;1516.4908
4;0.9218514;0.0069999993;1516.7869
4;0.7666266;0.0069999993;1517.0464
4;0.7622034;0.0069999993;1517.3008
4;0.7442055;0.0069999993;1517.5802
4;0.81442314;0.0069999993;1517.867
4;0.54489666;0.0069999993;1518.1299
4;0.33827278;0.0069999993;1518.3923
4;0.70378107;0.0069999993;1518.665
4;0.7496695;0.0069999993;1518.9485
4;0.77458525;0.0069999993;1519.2833
4;0.54408884;0.0069999993;1519.6003
4;0.947322;0.0069999993;1519.8668
4;0.44713116;0.0069999993;1520.1406
4;0.6768876;0.0069999993;1520.4103
4;0.6381889;0.0069999993;1520.697
4;0.6096672;0.0069999993;1520.972
4;0.69922113;0.0069999993;1521.2217
4;0.5707399;0.0069999993;1521.4746
4;0.7360908;0.0069999993;1521.7352
4;0.5796224;0.0069999993;1522.0186
4;0.5024139;0.0069999993;1522.264
4;0.42725158;0.0069999993;1522.5498
4;0.5310469;0.0069999993;1522.8064
4;0.61519367;0.0069999993;1523.0834
4;0.90843254;0.0069999993;1523.3673
4;0.6257253;0.0069999993;1523.6464
4;0.82259583;0.0069999993;1523.9156
4;1.2750823;0.0069999993;1524.1821
4;0.75743014;0.0069999993;1524.4402
4;1.23151;0.0069999993;1524.7312
4;0.73564035;0.0069999993;1525.0082
4;0.94388;0.0069999993;1525.2725
4;0.6645199;0.0069999993;1525.5411
4;0.7106678;0.0069999993;1525.805
4;0.57140714;0.0069999993;1526.0833
4;0.9450024;0.0069999993;1526.3743
4;0.55114794;0.0069999993;1526.6492
4;0.8232215;0.0069999993;1526.9044
4;0.8502061;0.0069999993;1527.1715
4;0.52926564;0.0069999993;1527.4415
4;0.6678445;0.0069999993;1527.7257
4;0.6129524;0.0069999993;1527.995
4;0.7940211;0.0069999993;1528.2559
4;0.5270794;0.0069999993;1528.5106
4;0.6277174;0.0069999993;1528.7833
4;0.67822057;0.0069999993;1529.0999
4;0.79333323;0.0069999993;1529.3567
4;0.8579581;0.0069999993;1529.6204
4;0.5912945;0.0069999993;1529.8939
4;1.2904292;0.0069999993;1530.144
4;1.0323589;0.0069999993;1530.4307
4;0.87731725;0.0069999993;1530.6993
4;0.5464689;0.0069999993;1530.9667
4;0.61233747;0.0069999993;1531.2325
4;0.65221655;0.0069999993;1531.5067
4;0.90510386;0.0069999993;1531.7743
4;0.58599454;0.0069999993;1532.0441
4;0.8928394;0.0069999993;1532.3083
4;0.41330156;0.0069999993;1532.574
4;0.82889605;0.0069999993;1532.8181
4;0.667159;0.0069999993;1533.0845
4;0.92294174;0.0069999993;1533.3685
4;0.3060473;0.0069999993;1533.6221
4;0.5096771;0.0069999993;1533.9066
4;0.4840578;0.0069999993;1534.1622
4;0.5007897;0.0069999993;1534.4211
4;0.5907706;0.0069999993;1534.6919
4;0.5331119;0.0069999993;1534.9537
4;0.92773646;0.0069999993;1535.2042
4;0.6444533;0.0069999993;1535.4725
4;0.9751696;0.0069999993;1535.7236
4;0.5783317;0.0069999993;1536.007
4;0.46159652;0.0069999993;1536.2815
4;0.35393432;0.0069999993;1536.5491
4;0.70939344;0.0069999993;1536.8195
4;0.65571666;0.0069999993;1537.0787
4;0.7082425;0.0069999993;1537.3483
4;0.942885;0.0069999993;1537.6664
4;0.6406446;0.0069999993;1537.9436
4;0.3154982;0.0069999993;1538.2103
4;0.40618253;0.0069999993;1538.452
4;0.6809748;0.0069999993;1538.6981
4;0.86751246;0.0069999993;1538.988
4;0.55480176;0.0069999993;1539.2535
4;1.0232934;0.0069999993;1539.5066
4;0.45935985;0.0069999993;1539.758
4;0.8050812;0.0069999993;1540.0479
4;0.87405944;0.0069999993;1540.311
4;0.5616851;0.0069999993;1540.5706
4;0.49848694;0.0069999993;1540.8302
4;0.9017975;0.0069999993;1541.256
4;0.68464476;0.0069999993;1541.5054
4;0.7885145;0.0069999993;1541.7598
4;0.5462232;0.0069999993;1542.0431
4;0.6668545;0.0069999993;1542.3022
4;0.82075715;0.0069999993;1542.5681
4;0.79050523;0.0069999993;1542.862
4;0.4351965;0.0069999993;1543.1322
4;0.8200247;0.0069999993;1543.4109
4;0.8344642;0.0069999993;1543.6852
4;0.9161421;0.0069999993;1543.955
4;1.0296471;0.0069999993;1544.1976
4;0.59487915;0.0069999993;1544.4629
4;0.6006931;0.0069999993;1544.7347
4;0.5228938;0.0069999993;1544.9894
4;0.48094726;0.0069999993;1545.2457
4;0.64864326;0.0069999993;1545.5015
4;0.8371124;0.0069999993;1545.7595
4;0.68912756;0.0069999993;1546.021
4;1.0160387;0.0069999993;1546.2876
4;0.6593104;0.0069999993;1546.5416
4;0.9427972;0.0069999993;1546.7983
4;0.5183052;0.0069999993;1547.0687
4;0.5531704;0.0069999993;1547.3224
4;0.44688493;0.0069999993;1547.5911
4;0.5909562;0.0069999993;1547.8392
4;0.6082595;0.0069999993;1548.0894
4;0.625826;0.0069999993;1548.3478
4;0.5841967;0.0069999993;1548.6006
4;0.6642783;0.0069999993;1548.89
4;0.92662287;0.0069999993;1549.152
4;0.80819046;0.0069999993;1549.4042
4;0.6929104;0.0069999993;1549.6901
4;0.89726776;0.0069999993;1549.951
4;0.5012143;0.0069999993;1550.22
4;0.9421999;0.0069999993;1550.4818
4;0.45362148;0.0069999993;1550.7592
4;0.5655665;0.0069999993;1551.0238
4;0.57417643;0.0069999993;1551.2767
4;0.5025189;0.0069999993;1551.5609
4;0.85607195;0.0069999993;1551.818
4;0.6005957;0.0069999993;1552.0583
4;0.67022616;0.0069999993;1552.3259
4;0.65806407;0.0069999993;1552.6005
4;0.5883724;0.0069999993;1552.8525
4;0.372179;0.0069999993;1553.1323
4;0.336863;0.0069999993;1553.3862
4;0.88830066;0.0069999993;1553.6248
4;0.7266469;0.0069999993;1553.9115
4;0.783298;0.0069999993;1554.1809
4;0.49246457;0.0069999993;1554.438
4;0.568691;0.0069999993;1554.6917
4;0.70375776;0.0069999993;1554.949
4;0.395912;0.0069999993;1555.2139
4;0.67680025;0.0069999993;1555.4623
4;0.49166504;0.0069999993;1555.7096
4;0.85107726;0.0069999993;1555.9745
4;0.770661;0.0069999993;1556.2386
4;0.5365206;0.0069999993;1556.5039
4;0.7037857;0.0069999993;1556.7646
4;0.58350253;0.0069999993;1557.0214
4;0.447522;0.0069999993;1557.2742
4;0.8640559;0.0069999993;1557.5426
4;0.529854;0.0069999993;1557.7941
4;0.9468414;0.0069999993;1558.056
4;0.67988867;0.0069999993;1558.3341
4;0.44273433;0.0069999993;1558.5918
4;0.5662131;0.0069999993;1558.8702
4;0.44405055;0.0069999993;1559.1062
4;0.94972074;0.0069999993;1559.3583
4;0.48194996;0.0069999993;1559.6309
4;0.7943;0.0069999993;1559.888
4;0.4205127;0.0069999993;1560.1636
4;0.80406606;0.0069999993;1560.4266
4;0.40345728;0.0069999993;1560.6897
4;0.3798948;0.0069999993;1560.9694
4;0.50431013;0.0069999993;1561.2253
4;0.9198507;0.0069999993;1561.5049
4;0.6932863;0.0069999993;1561.7552
4;0.9156872;0.0069999993;1561.9982
4;0.6224873;0.0069999993;1562.2545
4;0.9977459;0.0069999993;1562.4937
4;0.7539878;0.0069999993;1562.758
4;0.9163997;0.0069999993;1563.0087
4;0.5496214;0.0069999993;1563.263
4;0.7057873;0.0069999993;1563.5093
4;0.7860609;0.0069999993;1563.7571
4;0.7410428;0.0069999993;1564.0143
4;0.6218532;0.0069999993;1564.2825
4;0.42970565;0.0069999993;1564.5309
4;0.5594623;0.0069999993;1564.8081
4;0.9405689;0.0069999993;1565.108
4;0.62658226;0.0069999993;1565.3478
4;0.518053;0.0069999993;1565.6501
4;0.74246657;0.0069999993;1565.9545
4;0.3633252;0.0069999993;1566.2063
4;1.1665435;0.0069999993;1566.4629
4;0.73941576;0.0069999993;1566.7114
4;0.65956414;0.0069999993;1566.9841
4;0.6538115;0.0069999993;1567.236
4;0.43667182;0.0069999993;1567.5978
4;0.5686372;0.0069999993;1567.8744
4;0.54215664;0.0069999993;1568.1396
4;0.5567136;0.0069999993;1568.3885
4;0.54467565;0.0069999993;1568.6599
4;0.35850316;0.0069999993;1568.9404
4;0.6559275;0.0069999993;1569.208
4;0.51907176;0.0069999993;1569.4435
4;0.5084066;0.0069999993;1569.7025
4;0.4567766;0.0069999993;1569.966
4;0.6574057;0.0069999993;1570.2117
4;0.8206111;0.0069999993;1570.485
4;0.62151957;0.0069999993;1570.745
4;0.52003616;0.0069999993;1571.0146
4;0.63516814;0.0069999993;1571.281
4;0.7253974;0.0069999993;1571.5217
4;0.51016945;0.0069999993;1571.7781
4;0.47194558;0.0069999993;1572.0511
4;0.8867196;0.0069999993;1572.3152
4;0.7497548;0.0069999993;1572.6427
4;0.55940956;0.0069999993;1572.9012
4;0.49433175;0.0069999993;1573.1716
4;0.6345938;0.0069999993;1573.434
4;0.4850194;0.0069999993;1573.675
4;0.7285407;0.0069999993;1573.9636
4;0.7308352;0.0069999993;1574.2134
4;1.1126037;0.0069999993;1574.4723
4;0.43759125;0.0069999993;1574.7476
4;0.6881989;0.0069999993;1574.9979
4;0.79484123;0.0069999993;1575.2725
4;0.53147477;0.0069999993;1575.548
4;0.738208;0.0069999993;1575.7993
4;0.75456756;0.0069999993;1576.0475
4;0.5704166;0.0069999993;1576.3013
4;0.85487473;0.0069999993;1576.5863
4;0.66009;0.0069999993;1576.8431
4;0.9121053;0.0069999993;1577.1105
4;1.005584;0.0069999993;1577.3767
4;0.789347;0.0069999993;1577.651
4;0.6576217;0.0069999993;1577.9204
4;0.708853;0.0069999993;1578.2415
4;0.48594338;0.0069999993;1578.5327
4;0.71649325;0.0069999993;1578.8379
4;0.9349163;0.0069999993;1579.0999
4;0.7266241;0.0069999993;1579.3767
4;0.7249713;0.0069999993;1579.7867
4;0.57688856;0.0069999993;1580.1029
4;0.50449497;0.0069999993;1580.386
4;0.7588758;0.0069999993;1580.6667
4;0.703716;0.0069999993;1580.9434
4;0.7173603;0.0069999993;1581.2123
4;0.436844;0.0069999993;1581.5334
4;0.8222582;0.0069999993;1581.7847
4;0.6354859;0.0069999993;1582.0618
4;0.6133222;0.0069999993;1582.3124
4;0.6874853;0.0069999993;1582.5824
4;0.708052;0.0069999993;1582.8743
4;0.8412893;0.0069999993;1583.1252
4;0.3764345;0.0069999993;1583.3627
4;0.7058952;0.0069999993;1583.6104
4;0.781958;0.0069999993;1583.852
4;1.1397933;0.0069999993;1584.1184
4;0.77237123;0.0069999993;1584.3804
4;0.6513849;0.0069999993;1584.6548
4;0.89790297;0.0069999993;1584.9014
4;0.6431244;0.0069999993;1585.1523
4;0.9130603;0.0069999993;1585.3937
4;0.7873649;0.0069999993;1585.656
4;0.61497086;0.0069999993;1585.8914
4;0.84748125;0.0069999993;1586.1543
4;0.7529905;0.0069999993;1586.457
4;0.6505808;0.0069999993;1586.81
4;0.63947237;0.0069999993;1587.2814
4;1.0575703;0.0069999993;1587.5964
4;0.70123374;0.0069999993;1587.901
4;0.6832199;0.0069999993;1588.1868
4;0.6454841;0.0069999993;1588.4403
4;1.1794815;0.0069999993;1588.7147
4;0.47510502;0.0069999993;1588.9653
4;1.1833539;0.0069999993;1589.3185
4;0.68066376;0.0069999993;1589.6313
4;0.648147;0.0069999993;1589.9092
4;1.0362236;0.0069999993;1590.1647
4;0.6713383;0.0069999993;1590.43
4;0.6017129;0.0069999993;1590.6761
4;0.603099;0.0069999993;1590.931
4;0.56872946;0.0069999993;1591.1981
4;0.5503242;0.0069999993;1591.445
4;0.5613765;0.0069999993;1591.715
4;0.62720037;0.0069999993;1591.9551
4;0.50926477;0.0069999993;1592.2021
4;0.60993516;0.0069999993;1592.4415
4;0.8889359;0.0069999993;1592.69
4;0.6686939;0.0069999993;1592.9545
4;0.59971946;0.0069999993;1593.1976
4;0.6266096;0.0069999993;1593.4548
4;0.7513878;0.0069999993;1593.7069
4;0.63734686;0.0069999993;1593.9918
4;0.80095106;0.0069999993;1594.2568
4;0.5083416;0.0069999993;1594.5568
4;0.60416025;0.0069999993;1594.903
4;0.41567257;0.0069999993;1595.1686
4;0.880882;0.0069999993;1595.4744
4;0.5090053;0.0069999993;1595.7386
4;0.5217811;0.0069999993;1595.994
4;0.43877915;0.0069999993;1596.2379
4;0.9515564;0.0069999993;1596.5184
4;0.6724677;0.0069999993;1596.7948
4;0.5068162;0.0069999993;1597.1096
4;0.75612444;0.0069999993;1597.3539
4;0.4206398;0.0069999993;1597.6166
4;0.6430828;0.0069999993;1597.8641
4;0.91846067;0.0069999993;1598.1068
4;0.5025838;0.0069999993;1598.3531
4;1.4519914;0.0069999993;1598.5958
4;0.861512;0.0069999993;1598.8651
4;0.5512188;0.0069999993;1599.1486
4;0.72186655;0.0069999993;1599.4357
4;0.8643456;0.0069999993;1599.7036
4;0.47584695;0.0069999993;1599.977
4;0.54520124;0.0069999993;1600.2307
4;1.1991551;0.0069999993;1600.4788
4;0.70003664;0.0069999993;1600.7256
4;1.0599813;0.0069999993;1600.9719
4;0.744898;0.0069999993;1601.2189
4;0.9177045;0.0069999993;1601.4708
4;0.42425126;0.0069999993;1601.769
4;0.8458358;0.0069999993;1602.0616
4;0.8283531;0.0069999993;1602.34
4;0.6807597;0.0069999993;1602.6139
4;0.5423224;0.0069999993;1602.8773
4;0.69387037;0.0069999993;1603.147
4;0.7302595;0.0069999993;1603.3859
4;0.84031326;0.0069999993;1603.6372
4;1.1859658;0.0069999993;1603.9033
4;0.7085258;0.0069999993;1604.1696
4;0.96985483;0.0069999993;1604.4287
4;0.85013175;0.0069999993;1604.6682
4;0.5200119;0.0069999993;1604.9186
4;0.8503047;0.0069999993;1605.159
4;0.6420455;0.0069999993;1605.4021
4;0.45411023;0.0069999993;1605.6417
4;0.745518;0.0069999993;1605.909
4;0.616885;0.0069999993;1606.1516
4;0.5689796;0.0069999993;1606.3896
4;0.383819;0.0069999993;1606.6296
4;0.47152093;0.0069999993;1606.8746
4;0.5164843;0.0069999993;1607.1337
4;0.4559268;0.0069999993;1607.3809
4;0.6497304;0.0069999993;1607.6265
4;0.76532114;0.0069999993;1607.8778
4;0.58995074;0.0069999993;1608.1343
4;0.6253775;0.0069999993;1608.4017
4;0.65078783;0.0069999993;1608.6799
4;0.9673065;0.0069999993;1608.9415
4;0.64613837;0.0069999993;1609.1921
4;0.6639764;0.0069999993;1609.4338
4;0.5353319;0.0069999993;1609.6779
4;0.65219855;0.0069999993;1609.9509
4;0.8823758;0.0069999993;1610.2744
4;0.5279084;0.0069999993;1610.5656
4;0.68605024;0.0069999993;1610.8601
4;0.7172517;0.0069999993;1611.1273
4;0.7407066;0.0069999993;1611.3947
4;0.6577134;0.0069999993;1611.6943
4;0.649752;0.0069999993;1611.9595
4;0.79154295;0.0069999993;1612.2411
4;0.7844911;0.0069999993;1612.5966
4;0.69387114;0.0069999993;1612.8726
4;0.72648215;0.0069999993;1613.1534
4;0.57776403;0.0069999993;1613.4089
4;0.76522315;0.0069999993;1613.6455
4;0.48897684;0.0069999993;1613.8969
4;0.5293423;0.0069999993;1614.1477
4;0.7857116;0.0069999993;1614.4077
4;0.508637;0.0069999993;1614.6998
4;0.5676877;0.0069999993;1614.9573
4;0.70789856;0.0069999993;1615.227
4;0.967717;0.0069999993;1615.5089
4;0.99091226;0.0069999993;1615.8452
4;0.7450738;0.0069999993;1616.1008
4;0.58539927;0.0069999993;1616.3668
4;0.7091318;0.0069999993;1616.6136
4;0.7331766;0.0069999993;1616.8545
4;0.44045788;0.0069999993;1617.1107
4;0.8831667;0.0069999993;1617.4092
4;0.76723456;0.0069999993;1617.698
4;0.70127654;0.0069999993;1617.996
4;0.5902377;0.0069999993;1618.2649
4;0.7644773;0.0069999993;1618.513
4;0.65524423;0.0069999993;1618.7571
4;0.9117947;0.0069999993;1619.0223
4;0.35196468;0.0069999993;1619.283
4;0.69207364;0.0069999993;1619.5441
4;0.6215434;0.0069999993;1619.7964
4;0.9440855;0.0069999993;1620.0505
4;0.76204574;0.0069999993;1620.3135
4;0.6837468;0.0069999993;1620.5541
4;0.582396;0.0069999993;1620.8225
4;0.6663559;0.0069999993;1621.0681
4;0.7046476;0.0069999993;1621.3142
4;0.6544173;0.0069999993;1621.5704
4;0.517898;0.0069999993;1621.8237
4;0.7006613;0.0069999993;1622.0657
4;0.7419229;0.0069999993;1622.3191
4;0.64746743;0.0069999993;1622.5695
4;0.62767524;0.0069999993;1622.8398
4;0.6880989;0.0069999993;1623.0903
4;0.6607195;0.0069999993;1623.3445
4;0.77028483;0.0069999993;1623.5918
4;0.53513414;0.0069999993;1623.8375
4;0.7219887;0.0069999993;1624.0715
4;0.9662531;0.0069999993;1624.3458
4;0.5669528;0.0069999993;1624.5913
4;0.86717486;0.0069999993;1624.8505
4;0.5885289;0.0069999993;1625.0826
4;0.818224;0.0069999993;1625.3323
4;0.4818388;0.0069999993;1625.587
4;0.6056356;0.0069999993;1625.8301
4;0.83529973;0.0069999993;1626.0775
4;0.55594194;0.0069999993;1626.3204
4;0.50541705;0.0069999993;1626.577
4;0.70670706;0.0069999993;1626.8197
4;0.49859932;0.0069999993;1627.073
4;0.38681686;0.0069999993;1627.3107
4;0.5475644;0.0069999993;1627.551
4;0.9489537;0.0069999993;1627.7904
4;0.7147877;0.0069999993;1628.0323
4;0.62726974;0.005999999;1628.2933
4;1.1956091;0.005999999;1628.5396
4;0.500152;0.005999999;1628.7852
4;0.6671355;0.005999999;1629.0272
4;0.58778024;0.005999999;1629.2656
4;0.6923976;0.005999999;1629.5165
4;0.8631688;0.005999999;1629.8441
