Epoch;DataIndex;Error;LearningRate;ElapsedSeconds
1;17998;2.440661;0.01;79.45023
1;17999;2.0770595;0.01;79.46446
1;18000;2.0658822;0.01;79.49825
1;18018;3.0660343;0.01;79.4983
1;18036;2.4300945;0.01;79.499016
1;18030;2.6203372;0.01;79.49947
1;18042;2.1882262;0.01;79.49954
1;18012;2.4410214;0.01;79.499756
1;18006;2.6306744;0.01;79.500046
1;18024;2.6203372;0.01;79.50121
1;18001;3.0515053;0.01;79.52736
1;18019;2.0658822;0.01;79.52741
1;18013;2.6307285;0.01;79.528046
1;18043;2.0658822;0.01;79.52917
1;18037;2.0658822;0.01;79.53012
1;18025;2.0658822;0.01;79.53079
1;18007;2.6203372;0.01;79.531166
1;18031;2.6203372;0.01;79.532295
1;18002;2.0658822;0.01;79.55717
1;18014;2.4410214;0.01;79.55744
1;18020;2.1882262;0.01;79.557594
1;18008;2.1882262;0.01;79.56004
1;18044;2.1657417;0.01;79.560974
1;18026;2.0813856;0.01;79.566765
1;18038;2.0658822;0.01;79.57411
1;18032;2.6307285;0.01;79.57539
1;18003;2.6644793;0.01;79.58556
1;18015;3.0660346;0.01;79.58642
1;18021;2.265683;0.01;79.588806
1;18045;2.6307228;0.01;79.59091
1;18027;2.6790977;0.01;79.596825
1;18009;2.1657417;0.01;79.60113
1;18033;2.2656827;0.01;79.60264
1;18004;2.6203372;0.01;79.614525
1;18022;2.1622782;0.01;79.619705
1;18046;2.1657417;0.01;79.6206
1;18016;2.1881092;0.01;79.621185
1;18039;3.065614;0.01;79.63574
1;18010;2.265683;0.01;79.646904
1;18028;1.9623278;0.01;79.6481
1;18023;3.0660346;0.01;79.64955
1;18034;1.9623278;0.01;79.66554
1;18029;2.1657417;0.01;79.67563
1;18005;2.1882262;0.01;79.67629
1;18011;1.9623278;0.01;79.69222
1;18040;2.6203372;0.01;79.69334
1;18047;2.0895624;0.01;79.702484
1;18017;2.0895622;0.01;79.71559
1;18041;3.0660346;0.01;79.74322
1;18035;2.0895624;0.01;79.746376
1;18048;2.0895624;0.01;79.75838
1;18049;2.4410214;0.01;79.817505
1;18050;2.2663717;0.01;79.850334
1;18056;2.0867596;0.01;79.864494
1;18074;2.6652722;0.01;79.878075
1;18051;2.158683;0.01;79.879745
1;18086;2.8369842;0.01;79.88177
1;18068;2.6511428;0.01;79.882454
1;18080;2.270566;0.01;79.88358
1;18092;1.9679027;0.01;79.88456
1;18062;2.6509671;0.01;79.89539
1;18075;2.4283857;0.01;79.90536
1;18081;2.096555;0.01;79.913055
1;18052;2.268859;0.01;79.920944
1;18087;1.9275581;0.01;79.92134
1;18093;2.2710583;0.01;79.94532
1;18076;2.5471752;0.01;79.94767
1;18057;2.158683;0.01;79.94886
1;18088;2.158683;0.01;79.95107
1;18053;2.6090407;0.01;79.95165
1;18082;2.60905;0.01;79.95923
1;18069;2.1694894;0.01;79.959526
1;18063;1.9809948;0.01;79.960915
1;18094;2.608932;0.01;79.97254
1;18058;2.6246676;0.01;79.97846
1;18054;2.158683;0.01;79.98037
1;18083;2.376124;0.01;79.986145
1;18070;2.6090374;0.01;79.98938
1;18077;2.6227963;0.01;79.99028
1;18064;2.3110588;0.01;79.99047
1;18095;2.608971;0.01;79.99643
1;18089;2.685948;0.01;80.01475
1;18084;2.0592096;0.01;80.016884
1;18071;3.0520165;0.01;80.02027
1;18065;2.376095;0.01;80.021904
1;18078;2.0592563;0.01;80.02245
1;18096;2.1733348;0.01;80.02668
1;18055;2.6513586;0.01;80.030914
1;18059;1.8793147;0.01;80.04458
1;18090;2.2710605;0.01;80.04591
1;18085;2.6112287;0.01;80.04869
1;18066;2.1008189;0.01;80.05038
1;18072;2.158683;0.01;80.05215
1;18079;2.376092;0.01;80.05323
1;18097;1.9211285;0.01;80.05703
1;18098;2.3760939;0.01;80.06095
1;18073;2.6131456;0.01;80.0691
1;18060;2.366151;0.01;80.07131
1;18091;2.3760922;0.01;80.07493
1;18067;2.35375;0.01;80.077415
1;18099;2.1707067;0.01;80.080536
1;18061;1.9366229;0.01;80.086845
1;18106;2.6397896;0.01;80.120186
1;18100;2.4277155;0.01;80.12052
1;18112;2.070457;0.01;80.1206
1;18124;2.0826292;0.01;80.12143
1;18118;2.432846;0.01;80.12305
1;18130;1.9854304;0.01;80.12336
1;18142;2.4017959;0.01;80.12342
1;18136;2.1956136;0.01;80.124084
1;18107;2.2664747;0.01;80.15006
1;18101;2.1764119;0.01;80.15024
1;18113;1.9854305;0.01;80.15056
1;18125;2.1968155;0.01;80.15153
1;18143;2.432003;0.01;80.1534
1;18119;2.0570905;0.01;80.15369
1;18137;2.2679071;0.01;80.1552
1;18108;3.0403593;0.01;80.17707
1;18102;2.6397583;0.01;80.180756
1;18126;2.5934296;0.01;80.18122
1;18114;2.4325356;0.01;80.18404
1;18120;2.0572987;0.01;80.184494
1;18144;2.5969002;0.01;80.18493
1;18131;2.609105;0.01;80.187386
1;18138;2.5934296;0.01;80.19524
1;18103;2.153228;0.01;80.20851
1;18115;2.2679071;0.01;80.212776
1;18121;2.0569718;0.01;80.21451
1;18127;2.2679074;0.01;80.21858
1;18109;2.639874;0.01;80.21969
1;18139;2.2679071;0.01;80.22474
1;18132;2.2681475;0.01;80.23386
1;18145;2.1633937;0.01;80.23547
1;18104;2.2679052;0.01;80.23592
1;18122;2.1968157;0.01;80.24322
1;18128;2.6091309;0.01;80.249054
1;18140;2.6090524;0.01;80.25587
1;18116;1.9854318;0.01;80.26225
1;18110;1.9854304;0.01;80.266846
1;18133;3.0403593;0.01;80.267105
1;18105;2.5934296;0.01;80.26727
1;18123;2.7812755;0.01;80.275345
1;18129;2.2679071;0.01;80.282845
1;18146;2.1638544;0.01;80.28427
1;18111;3.0403593;0.01;80.28598
1;18141;2.5934296;0.01;80.28643
1;18148;2.2679071;0.01;80.29142
1;18134;2.2679071;0.01;80.29869
1;18117;2.1098087;0.01;80.30095
1;18149;2.2678869;0.01;80.30672
1;18147;2.1098788;0.01;80.30715
1;18135;2.6091244;0.01;80.31341
1;18150;2.151108;0.01;80.34904
1;18156;2.4281569;0.01;80.34992
1;18174;2.0700324;0.01;80.35016
1;18192;2.2980134;0.01;80.35025
1;18162;2.0717928;0.01;80.350426
1;18180;2.627194;0.01;80.350746
1;18168;2.6158888;0.01;80.35089
1;18186;2.616143;0.01;80.35119
1;18151;2.0287063;0.01;80.37767
1;18157;2.2393734;0.01;80.37959
1;18181;2.6155176;0.01;80.38045
1;18175;1.9003165;0.01;80.38074
1;18169;2.2393854;0.01;80.38138
1;18193;2.0422068;0.01;80.38157
1;18187;1.900862;0.01;80.38165
1;18163;2.6263692;0.01;80.38247
1;18188;2.5292656;0.01;80.4133
1;18176;2.359795;0.01;80.41334
1;18182;1.9003134;0.01;80.41342
1;18170;2.2957723;0.01;80.41468
1;18158;2.2393837;0.01;80.41774
1;18194;2.6161091;0.01;80.42151
1;18152;2.0700324;0.01;80.437744
1;18164;2.6134434;0.01;80.437874
1;18189;2.151108;0.01;80.44006
1;18177;2.151108;0.01;80.443054
1;18183;1.9776144;0.01;80.443085
1;18171;2.4414325;0.01;80.44554
1;18195;2.1515436;0.01;80.45269
1;18159;2.151108;0.01;80.46251
1;18165;2.2393217;0.01;80.46781
1;18153;2.359795;0.01;80.4693
1;18184;2.6161232;0.01;80.47341
1;18172;2.0353792;0.01;80.47899
1;18190;2.2393992;0.01;80.47995
1;18178;2.4389386;0.01;80.483475
1;18196;2.359795;0.01;80.4841
1;18160;2.6263692;0.01;80.49649
1;18154;2.2394;0.01;80.499146
1;18166;2.2387948;0.01;80.49919
1;18185;2.4709332;0.01;80.50315
1;18191;2.0700338;0.01;80.51096
1;18173;2.5292652;0.01;80.51283
1;18197;2.6521587;0.01;80.51369
1;18179;2.359795;0.01;80.51505
1;18167;1.9006865;0.01;80.522385
1;18155;2.2394;0.01;80.5256
1;18161;2.2393997;0.01;80.52635
1;18198;2.6263692;0.01;80.52705
1;18199;2.44128;0.01;80.54197
1;18206;2.1170664;0.01;80.57514
1;18200;2.9414344;0.01;80.57554
1;18218;2.2323763;0.01;80.575874
1;18236;2.2362516;0.01;80.57616
1;18212;2.229371;0.01;80.57671
1;18242;2.7165325;0.01;80.57705
1;18230;1.892066;0.01;80.57756
1;18224;2.1170676;0.01;80.577995
1;18201;2.330074;0.01;80.60525
1;18219;2.2297246;0.01;80.60557
1;18237;2.0409768;0.01;80.60695
1;18243;2.2293763;0.01;80.60734
1;18213;3.1259675;0.01;80.60756
1;18231;2.2336223;0.01;80.60874
1;18225;2.9414458;0.01;80.60904
1;18214;2.2362514;0.01;80.632576
1;18220;2.3260868;0.01;80.6357
1;18202;2.2402031;0.01;80.63577
1;18244;2.330074;0.01;80.637344
1;18238;2.2402031;0.01;80.63762
1;18232;2.1170557;0.01;80.637924
1;18226;2.5317352;0.01;80.63882
1;18207;2.6851823;0.01;80.64726
1;18215;2.0409768;0.01;80.66398
1;18221;2.330073;0.01;80.66681
1;18245;2.6268547;0.01;80.67093
1;18208;2.7362957;0.01;80.677025
1;18227;2.0409765;0.01;80.67736
1;18233;2.7363021;0.01;80.67909
1;18239;2.236251;0.01;80.681305
1;18203;2.941446;0.01;80.686844
1;18216;2.2402005;0.01;80.69034
1;18222;2.229376;0.01;80.69892
1;18209;2.229371;0.01;80.70615
1;18246;2.3836658;0.01;80.706955
1;18234;2.3294737;0.01;80.71303
1;18228;2.4046752;0.01;80.713905
1;18240;2.2293713;0.01;80.71493
1;18204;2.3213077;0.01;80.717224
1;18217;2.1515138;0.01;80.72133
1;18223;2.326087;0.01;80.73259
1;18210;2.3260865;0.01;80.736
1;18247;2.2293713;0.01;80.73705
1;18229;2.37193;0.01;80.74383
1;18235;2.9382603;0.01;80.74405
1;18241;2.0409765;0.01;80.745415
1;18205;2.1519434;0.01;80.74814
1;18248;2.2372203;0.01;80.75064
1;18211;2.2402031;0.01;80.75854
1;18249;2.1519418;0.01;80.767
1;18256;2.130695;0.01;80.80201
1;18250;2.1280432;0.01;80.80248
1;18268;2.239559;0.01;80.80257
1;18274;2.5261695;0.01;80.80269
1;18292;2.5453768;0.01;80.80387
1;18280;2.7275634;0.01;80.80489
1;18286;2.9303696;0.01;80.80622
1;18262;2.4045253;0.01;80.816025
1;18257;2.0755825;0.01;80.83069
1;18251;2.129508;0.01;80.83085
1;18293;2.46355;0.01;80.831085
1;18275;2.3139768;0.01;80.83229
1;18269;2.5452528;0.01;80.833435
1;18287;2.387838;0.01;80.835335
1;18263;2.9305754;0.01;80.85026
1;18281;2.3298357;0.01;80.859314
1;18258;2.344483;0.01;80.861404
1;18252;2.123043;0.01;80.86183
1;18294;2.1502628;0.01;80.86234
1;18288;2.0271924;0.01;80.86649
1;18276;2.7734396;0.01;80.86958
1;18264;2.2398462;0.01;80.88117
1;18282;2.1413722;0.01;80.88978
1;18253;1.8136101;0.01;80.89125
1;18295;2.0330927;0.01;80.89199
1;18259;2.1278253;0.01;80.89273
1;18289;2.85983;0.01;80.89688
1;18265;2.3396158;0.01;80.91474
1;18270;2.284562;0.01;80.91821
1;18283;2.6109757;0.01;80.92002
1;18296;2.303301;0.01;80.92096
1;18254;2.2010915;0.01;80.921265
1;18277;2.200789;0.01;80.92588
1;18290;2.15194;0.01;80.92821
1;18260;2.2351706;0.01;80.9382
1;18266;2.392493;0.01;80.948166
1;18271;2.3238733;0.01;80.949036
1;18297;2.4702613;0.01;80.95161
1;18284;2.130059;0.01;80.9523
1;18278;2.3300004;0.01;80.95653
1;18255;2.2074542;0.01;80.95683
1;18291;2.2392197;0.01;80.95751
1;18267;2.315013;0.01;80.969025
1;18261;2.3778737;0.01;80.96959
1;18272;2.329635;0.01;80.97567
1;18279;2.2398264;0.01;80.97926
1;18285;2.8186185;0.01;80.98144
1;18298;2.1117084;0.01;80.98146
1;18273;2.2055318;0.01;80.99087
1;18299;2.4969966;0.01;80.997116
1;18330;2.608391;0.01;81.031586
1;18300;2.242018;0.01;81.03178
1;18318;2.2252555;0.01;81.03213
1;18306;2.6054327;0.01;81.03228
1;18312;2.4058592;0.01;81.03234
1;18324;2.142048;0.01;81.03321
1;18336;2.602065;0.01;81.03523
1;18342;2.3105915;0.01;81.0372
1;18319;2.0566194;0.01;81.06203
1;18331;2.5160413;0.01;81.06238
1;18307;2.6043856;0.01;81.06275
1;18313;2.2419798;0.01;81.06314
1;18301;1.9137669;0.01;81.063385
1;18325;2.4100788;0.01;81.06433
1;18337;2.3946538;0.01;81.0693
1;18343;2.1796138;0.01;81.06931
1;18320;2.0610938;0.01;81.092636
1;18332;2.2422447;0.01;81.093216
1;18302;2.224998;0.01;81.09422
1;18326;2.1218483;0.01;81.09727
1;18338;2.179859;0.01;81.09884
1;18344;2.127876;0.01;81.09949
1;18308;2.3628855;0.01;81.11079
1;18314;2.60852;0.01;81.11503
1;18333;2.2070234;0.01;81.12324
1;18345;2.3696418;0.01;81.129906
1;18303;2.3796504;0.01;81.13073
1;18339;2.225318;0.01;81.13501
1;18321;2.4050267;0.01;81.138504
1;18309;2.377132;0.01;81.145515
1;18315;2.4550233;0.01;81.14666
1;18327;2.6042447;0.01;81.15304
1;18334;1.8098572;0.01;81.1561
1;18346;2.5322537;0.01;81.15916
1;18304;2.0575333;0.01;81.16005
1;18340;2.53272;0.01;81.16521
1;18316;2.3626342;0.01;81.176506
1;18310;2.584575;0.01;81.17869
1;18328;2.9225352;0.01;81.18214
1;18322;2.607946;0.01;81.18345
1;18347;2.1796224;0.01;81.18831
1;18305;2.6051857;0.01;81.193726
1;18335;2.3008466;0.01;81.20439
1;18329;2.329807;0.01;81.20879
1;18341;2.1450586;0.01;81.21163
1;18348;2.1436925;0.01;81.21548
1;18311;2.1883216;0.01;81.2173
1;18317;1.9406691;0.01;81.21979
1;18323;2.4271634;0.01;81.221596
1;18349;2.3629296;0.01;81.23062
1;18392;2.9689183;0.01;81.26446
1;18350;2.0717723;0.01;81.264496
1;18362;2.5135741;0.01;81.26466
1;18386;2.0594423;0.01;81.264694
1;18380;1.8990663;0.01;81.26549
1;18374;2.5138612;0.01;81.26558
1;18368;1.9843405;0.01;81.266815
1;18356;2.5826783;0.01;81.26891
1;18351;1.982484;0.01;81.29428
1;18363;2.2397478;0.01;81.29485
1;18393;2.1869786;0.01;81.29516
1;18381;1.918916;0.01;81.2952
1;18375;2.4801903;0.01;81.29586
1;18369;3.024659;0.01;81.297005
1;18357;1.9513526;0.01;81.30035
1;18353;2.277464;0.01;81.30043
1;18364;2.242676;0.01;81.32581
1;18370;2.18079;0.01;81.32956
1;18394;1.9796318;0.01;81.33566
1;18382;2.048982;0.01;81.3364
1;18359;1.9252859;0.01;81.33709
1;18387;2.0941174;0.01;81.33973
1;18398;2.2824678;0.01;81.345894
1;18358;2.8232317;0.01;81.347916
1;18352;1.8206998;0.01;81.35252
1;18354;2.5403967;0.01;81.35941
1;18376;2.1778088;0.01;81.36334
1;18383;2.457847;0.01;81.3654
1;18395;2.5450017;0.01;81.36605
1;18388;2.542391;0.01;81.37307
1;18399;2.4486728;0.01;81.37579
1;18377;2.094037;0.01;81.37851
1;18389;2.382482;0.01;81.381744
1;18365;2.0817153;0.01;81.39072
1;18360;2.361872;0.01;81.39146
1;18384;2.5460718;0.01;81.39521
1;18371;2.1797767;0.01;81.39633
1;18396;2.4392478;0.01;81.40037
1;18355;1.9541605;0.01;81.40309
1;18378;1.8898177;0.01;81.40863
1;18390;2.0673864;0.01;81.41016
1;18361;2.6570144;0.01;81.42137
1;18372;2.2786224;0.01;81.42513
1;18385;2.9300976;0.01;81.42632
1;18397;2.8462527;0.01;81.42752
1;18366;1.9565005;0.01;81.429504
1;18379;2.0596175;0.01;81.43203
1;18391;2.0002158;0.01;81.43758
1;18373;2.3955328;0.01;81.44064
1;18367;1.8452923;0.01;81.44794
1;18400;2.6069129;0.01;81.48206
1;18412;1.8371294;0.01;81.48257
1;18424;2.038978;0.01;81.4828
1;18436;2.2051659;0.01;81.48281
1;18430;2.2422566;0.01;81.48296
1;18406;2.3292112;0.01;81.48319
1;18418;2.2054832;0.01;81.483696
1;18442;1.8157073;0.01;81.48486
1;18425;2.5345511;0.01;81.51142
1;18413;2.1915538;0.01;81.51143
1;18401;2.3431337;0.01;81.511566
1;18407;2.0972707;0.01;81.51219
1;18437;2.2118132;0.01;81.51228
1;18431;2.1193209;0.01;81.51256
1;18443;2.1269832;0.01;81.515495
1;18448;2.238748;0.01;81.539734
1;18432;2.2203379;0.01;81.54265
1;18408;2.8372738;0.01;81.54538
1;18426;2.468308;0.01;81.5457
1;18419;2.256414;0.01;81.551605
1;18402;2.1268811;0.01;81.55314
1;18444;2.4481816;0.01;81.561554
1;18403;2.3203897;0.01;81.5631
1;18433;2.038646;0.01;81.570595
1;18449;2.1211793;0.01;81.57114
1;18414;2.205144;0.01;81.57852
1;18420;2.1270704;0.01;81.57922
1;18438;2.3198075;0.01;81.58043
1;18404;2.8398204;0.01;81.58233
1;18427;2.1006236;0.01;81.58963
1;18417;2.1271248;0.01;81.60167
1;18434;2.4685326;0.01;81.60269
1;18445;2.4516737;0.01;81.60442
1;18439;2.127639;0.01;81.610275
1;18405;2.3253782;0.01;81.61226
1;18415;2.004263;0.01;81.61255
1;18409;2.0387514;0.01;81.613235
1;18421;1.81571;0.01;81.616554
1;18428;2.2800891;0.01;81.63091
1;18422;2.2287934;0.01;81.63206
1;18435;2.1275356;0.01;81.63311
1;18446;2.5307965;0.01;81.63392
1;18416;2.1329591;0.01;81.64186
1;18440;2.1193209;0.01;81.64212
1;18410;2.3292048;0.01;81.6439
1;18423;2.3292239;0.01;81.65844
1;18441;2.2391686;0.01;81.65942
1;18429;2.050489;0.01;81.66064
1;18447;2.2391753;0.01;81.66206
1;18411;2.2579746;0.01;81.667786
1;18462;1.9030052;0.01;81.70211
1;18456;2.5122511;0.01;81.70231
1;18450;2.0867136;0.01;81.70259
1;18468;3.044839;0.01;81.70263
1;18492;2.8496466;0.01;81.70353
1;18474;2.024996;0.01;81.70368
1;18480;2.1501958;0.01;81.70614
1;18498;3.0752215;0.01;81.717384
1;18486;2.3617494;0.01;81.72962
1;18469;2.1501958;0.01;81.732025
1;18451;2.1501958;0.01;81.73203
1;18463;1.6774886;0.01;81.73332
1;18457;2.0867133;0.01;81.73339
1;18493;2.656227;0.01;81.73399
1;18481;2.656228;0.01;81.73562
1;18487;1.9031376;0.01;81.75909
1;18452;2.5122511;0.01;81.7617
1;18470;2.4005494;0.01;81.76179
1;18482;2.6244633;0.01;81.76562
1;18453;2.0867136;0.01;81.76711
1;18458;2.4733136;0.01;81.76785
1;18499;1.9031372;0.01;81.77146
1;18464;2.5122578;0.01;81.77305
1;18475;2.6242387;0.01;81.78628
1;18494;2.0866354;0.01;81.78788
1;18488;2.5122511;0.01;81.791306
1;18459;2.8477693;0.01;81.798996
1;18471;2.3617492;0.01;81.805466
1;18454;2.6008978;0.01;81.81475
1;18476;2.5122511;0.01;81.817154
1;18495;2.2302685;0.01;81.81802
1;18477;1.9031376;0.01;81.820694
1;18465;1.9031376;0.01;81.82082
1;18489;2.0867133;0.01;81.82253
1;18461;2.3617494;0.01;81.82508
1;18483;2.0867136;0.01;81.82741
1;18460;2.1496043;0.01;81.82778
1;18455;2.3617494;0.01;81.84566
1;18478;2.086208;0.01;81.8501
1;18466;2.8496466;0.01;81.85245
1;18490;2.5375717;0.01;81.85319
1;18472;1.901945;0.01;81.85387
1;18496;2.1591809;0.01;81.85663
1;18484;2.0866842;0.01;81.85732
1;18485;2.3617494;0.01;81.87276
1;18497;3.0448399;0.01;81.874275
1;18467;2.8496466;0.01;81.87626
1;18479;2.2419715;0.01;81.87773
1;18473;2.5031228;0.01;81.879074
1;18491;2.5122497;0.01;81.88075
1;18512;2.3357546;0.01;81.91723
1;18500;2.4619987;0.01;81.917274
1;18518;2.6041555;0.01;81.917435
1;18506;2.0980701;0.01;81.91774
1;18536;2.335755;0.01;81.91887
1;18530;2.5408938;0.01;81.91892
1;18524;2.681236;0.01;81.91926
1;18542;2.4619987;0.01;81.92927
1;18548;2.5122786;0.01;81.94472
1;18519;2.3500423;0.01;81.94675
1;18513;1.8502835;0.01;81.946884
1;18501;2.335755;0.01;81.947266
1;18531;2.8332846;0.01;81.9482
1;18525;2.335755;0.01;81.94862
1;18507;2.8300304;0.01;81.94928
1;18503;1.6036323;0.01;81.97059
1;18514;2.0672343;0.01;81.976616
1;18520;1.8074274;0.01;81.97759
1;18532;1.6775161;0.01;81.980515
1;18526;2.6041555;0.01;81.98077
1;18508;2.1427014;0.01;81.98301
1;18543;2.8332872;0.01;81.99582
1;18549;2.4619987;0.01;81.998276
1;18502;1.7707752;0.01;82.00134
1;18515;2.6041555;0.01;82.00615
1;18504;2.4619987;0.01;82.01169
1;18509;2.3515022;0.01;82.014336
1;18521;2.529118;0.01;82.02394
1;18516;2.3357282;0.01;82.03102
1;18545;2.3359687;0.01;82.03292
1;18533;1.957166;0.01;82.03366
1;18537;2.335755;0.01;82.04522
1;18539;2.5788898;0.01;82.04686
1;18510;2.6041555;0.01;82.04981
1;18505;2.3367977;0.01;82.051506
1;18544;2.3357546;0.01;82.058235
1;18527;2.335343;0.01;82.06357
1;18546;2.4619987;0.01;82.06678
1;18534;1.8304707;0.01;82.0709
1;18517;2.334364;0.01;82.07691
1;18522;2.376721;0.01;82.08132
1;18540;2.456862;0.01;82.08209
1;18538;2.529118;0.01;82.08559
1;18528;2.529118;0.01;82.09015
1;18547;2.5291202;0.01;82.09138
1;18511;2.529118;0.01;82.09235
1;18535;1.8022538;0.01;82.09779
1;18523;2.583678;0.01;82.101425
1;18541;2.4619987;0.01;82.10202
1;18529;2.0672345;0.01;82.10587
1;18550;2.2849534;0.01;82.141754
1;18574;1.9099519;0.01;82.142715
1;18586;2.9145176;0.01;82.14307
1;18556;1.8317803;0.01;82.14386
1;18568;2.283515;0.01;82.14414
1;18580;2.6004488;0.01;82.144165
1;18592;2.086316;0.01;82.14471
1;18598;2.6538293;0.01;82.14947
1;18551;2.5465271;0.01;82.171844
1;18575;2.8873448;0.01;82.173004
1;18587;2.520764;0.01;82.173744
1;18557;2.4540577;0.01;82.17449
1;18593;2.175844;0.01;82.174644
1;18581;2.822416;0.01;82.174644
1;18553;2.5207384;0.01;82.18409
1;18569;2.5252097;0.01;82.190735
1;18582;2.540481;0.01;82.20236
1;18599;2.7241716;0.01;82.20482
1;18559;2.4529653;0.01;82.20783
1;18562;2.457716;0.01;82.21005
1;18554;2.3782663;0.01;82.21404
1;18563;2.3023455;0.01;82.218376
1;18594;2.6004436;0.01;82.22506
1;18560;2.3027308;0.01;82.234795
1;18552;2.6004174;0.01;82.23556
1;18576;2.6004488;0.01;82.25034
1;18583;2.5404887;0.01;82.251495
1;18588;2.452223;0.01;82.25203
1;18564;2.5334954;0.01;82.25723
1;18570;1.5881099;0.01;82.2581
1;18571;2.4143846;0.01;82.25898
1;18577;2.1730287;0.01;82.25935
1;18558;2.4548078;0.01;82.25957
1;18555;1.8317803;0.01;82.26595
1;18573;2.3657696;0.01;82.267525
1;18566;2.5207384;0.01;82.27611
1;18595;2.9144592;0.01;82.276855
1;18589;2.4323173;0.01;82.28168
1;18565;2.1861293;0.01;82.28431
1;18572;2.3023565;0.01;82.288414
1;18578;2.8218968;0.01;82.293205
1;18567;2.8224225;0.01;82.29823
1;18561;2.2835124;0.01;82.29992
1;18596;2.3096693;0.01;82.3051
1;18584;2.173029;0.01;82.307045
1;18590;2.2835124;0.01;82.31121
1;18579;2.8224225;0.01;82.312355
1;18597;1.8321394;0.01;82.32079
1;18585;2.4328039;0.01;82.322754
1;18591;2.1730201;0.01;82.32674
1;18600;2.0913403;0.01;82.36209
1;18636;2.1871257;0.01;82.362915
1;18618;2.686456;0.01;82.36412
1;18612;2.187123;0.01;82.364914
1;18630;2.3099499;0.01;82.36559
1;18624;2.09134;0.01;82.365715
1;18606;2.686456;0.01;82.36611
1;18642;2.9073207;0.01;82.37041
1;18601;2.3665862;0.01;82.39168
1;18648;2.058827;0.01;82.39262
1;18637;2.3368523;0.01;82.393456
1;18613;2.3108857;0.01;82.3945
1;18631;2.9073246;0.01;82.39511
1;18607;2.3108885;0.01;82.39546
1;18625;2.350665;0.01;82.40009
1;18638;2.6864536;0.01;82.42576
1;18619;2.18704;0.01;82.431595
1;18602;2.1971588;0.01;82.43169
1;18609;2.2802677;0.01;82.43526
1;18626;2.686456;0.01;82.43684
1;18632;2.686456;0.01;82.44089
1;18649;2.058827;0.01;82.44923
1;18603;2.686456;0.01;82.454994
1;18620;2.091351;0.01;82.46059
1;18608;2.058827;0.01;82.460815
1;18604;2.598919;0.01;82.46085
1;18614;2.348576;0.01;82.46164
1;18610;2.3368523;0.01;82.46686
1;18633;2.058827;0.01;82.470184
1;18627;2.25655;0.01;82.475746
1;18615;2.2565308;0.01;82.47883
1;18621;2.4068604;0.01;82.48063
1;18643;1.9953367;0.01;82.48277
1;18605;2.197029;0.01;82.49456
1;18639;2.336852;0.01;82.49702
1;18611;2.058827;0.01;82.498344
1;18634;2.1422596;0.01;82.50164
1;18645;2.1871262;0.01;82.5032
1;18628;1.9891868;0.01;82.50847
1;18616;2.5922804;0.01;82.508835
1;18644;2.0635493;0.01;82.51045
1;18622;2.2802677;0.01;82.51449
1;18640;2.3368576;0.01;82.52186
1;18635;2.3368523;0.01;82.525536
1;18646;2.3368523;0.01;82.534645
1;18629;2.1971614;0.01;82.537476
1;18617;2.25653;0.01;82.53749
1;18641;2.686456;0.01;82.537994
1;18623;2.686456;0.01;82.545555
1;18647;2.3114433;0.01;82.555374
1;18650;2.380645;0.01;82.588806
1;18686;1.9589324;0.01;82.58913
1;18656;2.772781;0.01;82.59007
1;18662;1.897486;0.01;82.590164
1;18680;1.988691;0.01;82.5905
1;18674;2.1296976;0.01;82.590836
1;18698;2.8878686;0.01;82.59105
1;18668;2.728123;0.01;82.59491
1;18651;2.099177;0.01;82.617386
1;18687;2.3374248;0.01;82.61801
1;18699;2.1296976;0.01;82.62021
1;18675;2.9188774;0.01;82.620766
1;18663;2.3998535;0.01;82.62235
1;18692;2.914331;0.01;82.62373
1;18657;2.4506724;0.01;82.62836
1;18669;2.4506316;0.01;82.64321
1;18681;1.9207852;0.01;82.64554
1;18688;2.3381715;0.01;82.64718
1;18654;2.381284;0.01;82.65504
1;18652;2.3433614;0.01;82.65639
1;18659;2.1829534;0.01;82.65647
1;18658;2.1296976;0.01;82.6577
1;18653;1.9886903;0.01;82.66371
1;18664;2.0901852;0.01;82.66779
1;18689;2.3636868;0.01;82.67639
1;18676;2.337638;0.01;82.67731
1;18682;2.8487635;0.01;82.68185
1;18670;2.9110978;0.01;82.687225
1;18660;2.772799;0.01;82.69026
1;18665;1.9886594;0.01;82.69084
1;18655;1.9886594;0.01;82.70054
1;18667;2.0901644;0.01;82.703415
1;18690;2.434085;0.01;82.70895
1;18673;2.610693;0.01;82.71153
1;18671;1.8938836;0.01;82.71431
1;18666;1.8938837;0.01;82.717766
1;18661;2.2925076;0.01;82.7195
1;18677;2.090162;0.01;82.72363
1;18683;2.4506707;0.01;82.72723
1;18695;2.0837972;0.01;82.73372
1;18691;2.380645;0.01;82.735306
1;18693;2.4506726;0.01;82.73821
1;18672;1.861925;0.01;82.740204
1;18696;2.3374195;0.01;82.75056
1;18678;1.9886594;0.01;82.75327
1;18684;2.610693;0.01;82.75375
1;18694;2.7381084;0.01;82.75485
1;18697;2.610693;0.01;82.76639
1;18679;1.9886622;0.01;82.76894
1;18685;1.9886594;0.01;82.769295
1;18700;1.8589076;0.01;82.80376
1;18718;2.1417127;0.01;82.805374
1;18724;2.9483542;0.01;82.805435
1;18706;2.4618514;0.01;82.80544
1;18736;2.7890778;0.01;82.806206
